SCS_CHI,DMS_X,DMS_Y,DMS_Z,DMS_Seq,DMS_Secs,DMS_Nsecs
68.4112062656383,0.036893704,-0.040468727,-0.184378217,96741,1627913392,432521502
68.1123317943062,0.036410407,-0.040174551,-0.18432619,96742,1627913392,438771932
68.1123317943062,0.035817767,-0.040192542000000005,-0.18394665000000002,96743,1627913392,444617400
68.1123317943062,0.034502721,-0.039186865,-0.183960224,96744,1627913392,450515401
67.82154690723583,0.031815263,-0.03827098,-0.18350740100000001,96745,1627913392,456572322
67.82154690723583,0.030690762000000003,-0.038948053,-0.183144558,96746,1627913392,462685198
67.82154690723583,0.030450652,-0.039366976000000005,-0.182878439,96747,1627913392,468784772
67.52234093118518,0.030741874000000002,-0.039529942000000005,-0.18250437400000002,96748,1627913392,474704737
67.52234093118518,0.031279326,-0.039891435,-0.18228916,96749,1627913392,480585641
67.52234093118518,0.031856993,-0.040087631000000006,-0.18209250100000002,96750,1627913392,486612049
67.52234093118518,0.032460844,-0.040475494,-0.18194974900000002,96751,1627913392,492541421
67.21791796022752,0.033192883,-0.041204111,-0.18174262700000002,96752,1627913392,498618703
67.21791796022752,0.033534141,-0.041518769000000004,-0.181458576,96753,1627913392,504596023
67.21791796022752,0.033926685000000005,-0.042054815,-0.18149589400000002,96754,1627913392,510669452
66.9164832154374,0.034396401,-0.042384379,-0.181160924,96755,1627913392,516546411
66.9164832154374,0.034981375,-0.042413745,-0.180802988,96756,1627913392,522638905
66.9164832154374,0.035560279,-0.042901729,-0.18063886,96757,1627913392,528683072
66.9164832154374,0.035822239,-0.043119661000000004,-0.180572105,96758,1627913392,534833952
66.61405627795679,0.036592525,-0.043642316,-0.180118305,96759,1627913392,540639132
66.61405627795679,0.037136109,-0.043804664,-0.179769553,96760,1627913392,546587802
66.61405627795679,0.037669679000000005,-0.044543080000000006,-0.17968092300000002,96761,1627913392,552515161
66.31260277158083,0.038043709,-0.044686436,-0.179387286,96762,1627913392,558691461
66.31260277158083,0.038138094000000004,-0.044551199,-0.17909326,96763,1627913392,564633150
66.31260277158083,0.038846705,-0.045004302,-0.17894046600000002,96764,1627913392,570556641
66.01259418262313,0.039216908,-0.045528104,-0.178763104,96765,1627913392,576540201
66.01259418262313,0.039518824,-0.046176175,-0.17865143600000002,96766,1627913392,582647800
66.01259418262313,0.039719170000000005,-0.046734389,-0.17839423100000001,96767,1627913392,588693053
66.01259418262313,0.039706704,-0.047372937000000004,-0.178053766,96768,1627913392,594517634
65.7090044725517,0.039798843,-0.047896047000000004,-0.17812254200000002,96769,1627913392,600595611
65.7090044725517,0.039766081,-0.04805293,-0.177876165,96770,1627913392,606542842
65.7090044725517,0.039519503000000004,-0.048102913000000004,-0.17745897000000002,96771,1627913392,612634554
65.41237561413836,0.039501371,-0.048422157,-0.177107065,96772,1627913392,618598196
65.41237561413836,0.039810501000000005,-0.048664645000000006,-0.17693518100000002,96773,1627913392,624646137
65.41237561413836,0.040090766,-0.048969313,-0.17688227,96774,1627913392,630602310
65.11299568183969,0.040326372,-0.048987086000000006,-0.176358346,96775,1627913392,636599538
65.11299568183969,0.040392552000000005,-0.048750375000000006,-0.176177268,96776,1627913392,642608950
65.11299568183969,0.040379126,-0.048847421,-0.17597120500000002,96777,1627913392,648725975
65.11299568183969,0.040502985000000005,-0.049132093,-0.17562744300000002,96778,1627913392,654625248
64.80892542579154,0.040634983,-0.049082045000000005,-0.17542161,96779,1627913392,660637347
64.80892542579154,0.040457238,-0.048974863,-0.17526049800000001,96780,1627913392,666586393
64.51226371069689,0.040178135000000004,-0.048803393,-0.17508125900000002,96781,1627913392,672637175
64.51226371069689,0.040234237,-0.048920351,-0.174864563,96782,1627913392,678714330
64.51226371069689,0.040477353,-0.049144188000000005,-0.17455640700000002,96783,1627913392,684587273
64.51226371069689,0.040692361,-0.049473519,-0.17429518100000002,96784,1627913392,690627537
64.20915383681655,0.041289593,-0.049965037000000004,-0.17414831800000002,96785,1627913392,696552490
64.20915383681655,0.041239694,-0.050393122000000005,-0.173712753,96786,1627913392,702616325
64.20915383681655,0.041540363000000004,-0.050620308,-0.173422659,96787,1627913392,708801484
63.91247806093115,0.041946897000000004,-0.051080765,-0.17335403800000002,96788,1627913392,714617172
63.91247806093115,0.041667889,-0.050900897,-0.17304396400000002,96789,1627913392,720628396
63.91247806093115,0.041619263000000004,-0.051127237000000006,-0.172793244,96790,1627913392,726651960
63.91247806093115,0.041585666,-0.051213639000000005,-0.17227856400000002,96791,1627913392,732573686
63.61592903454431,0.041708499,-0.051609237,-0.172299073,96792,1627913392,738625276
63.61592903454431,0.04242868,-0.052618450000000004,-0.172086126,96793,1627913392,744588791
63.61592903454431,0.045185881000000004,-0.055334635,-0.171618199,96794,1627913392,750534223
63.310389164398025,0.046203863000000005,-0.055976006,-0.17144035200000002,96795,1627913392,756586430
63.310389164398025,0.046264337,-0.056351888,-0.171240353,96796,1627913392,762620305
63.310389164398025,0.047292088,-0.057278926,-0.170892377,96797,1627913392,768543517
63.310389164398025,0.047949540000000006,-0.057060309000000003,-0.17080937300000001,96798,1627913392,774529781
63.03607047606132,0.047537673,-0.056758748000000005,-0.17087247700000002,96799,1627913392,780514972
63.03607047606132,0.046982937,-0.056728456000000003,-0.170683562,96800,1627913392,786660446
63.03607047606132,0.046114462,-0.055661091,-0.17054892300000002,96801,1627913392,792572042
62.77349815719698,0.044482679000000004,-0.054465447,-0.170118715,96802,1627913392,798739143
62.77349815719698,0.043191093,-0.053507644,-0.170031129,96803,1627913392,804645049
62.77349815719698,0.043336214000000005,-0.054348613000000004,-0.16972187800000002,96804,1627913392,810607962
62.5261024163485,0.045487808000000005,-0.056369113000000005,-0.16920819,96805,1627913392,816617897
62.5261024163485,0.04645123,-0.058443239,-0.16920169000000002,96806,1627913392,822618656
62.5261024163485,0.047304944,-0.060458516000000004,-0.169291295,96807,1627913392,828689721
62.5261024163485,0.047108005,-0.061003315,-0.169005172,96808,1627913392,834639910
62.26804269198861,0.047066137,-0.062222482,-0.16863614600000001,96809,1627913392,840621520
62.26804269198861,0.046186254,-0.061232354,-0.16833435700000002,96810,1627913392,846586525
62.26804269198861,0.042519541,-0.057835742,-0.168764188,96811,1627913392,852638435
62.06051984182568,0.041485349000000005,-0.059200416000000006,-0.16834253500000002,96812,1627913392,858620305
62.06051984182568,0.041155207,-0.057843924000000005,-0.16819182900000001,96813,1627913392,864598651
62.06051984182568,0.040807102000000005,-0.057288325,-0.167912012,96814,1627913392,870533483
61.84581930400385,0.042722336,-0.058083204000000006,-0.16759384600000002,96815,1627913392,876647369
61.84581930400385,0.040771824000000005,-0.056272035000000005,-0.168121295,96816,1627913392,882670243
61.84581930400385,0.040943836000000004,-0.057321880000000006,-0.16772087800000002,96817,1627913392,888708337
61.84581930400385,0.040564301000000004,-0.057778336000000007,-0.16778119100000002,96818,1627913392,894564786
61.64149020553377,0.0418935,-0.058822656,-0.167455771,96819,1627913392,900646858
61.64149020553377,0.04285555,-0.059548378000000006,-0.16743332900000002,96820,1627913392,906592904
61.64149020553377,0.043973414,-0.059804483000000005,-0.16707459100000002,96821,1627913392,912645879
61.44221931950083,0.045071304,-0.060441551,-0.166711839,96822,1627913392,918623399
61.44221931950083,0.045820939000000005,-0.060326340000000006,-0.16662917600000002,96823,1627913392,924605866
61.44221931950083,0.045313821000000004,-0.058651088000000004,-0.166599561,96824,1627913392,930496009
61.266831617405586,0.045406842,-0.059309490000000006,-0.16654246,96825,1627913392,936553874
61.266831617405586,0.044855319000000005,-0.058412817000000006,-0.166357306,96826,1627913392,942673258
61.266831617405586,0.043488533,-0.057389043,-0.166034433,96827,1627913392,948784894
61.10778619615899,0.042039424000000006,-0.056720584000000004,-0.165793526,96828,1627913392,954566916
61.10778619615899,0.042105759,-0.058001861,-0.16568860600000002,96829,1627913392,960497917
61.10778619615899,0.041728024,-0.057018823,-0.165463449,96830,1627913392,966604571
61.10778619615899,0.040873821000000005,-0.055860822000000004,-0.165426062,96831,1627913392,972576087
60.951618831937814,0.041623222,-0.056301318,-0.165046611,96832,1627913392,978610640
60.951618831937814,0.042764880000000005,-0.056587294,-0.164509112,96833,1627913392,984557033
60.951618831937814,0.043912726000000006,-0.056012723,-0.164406391,96834,1627913392,990577700
60.798590067326955,0.043868613,-0.055460912,-0.164242836,96835,1627913392,996562034
60.798590067326955,0.043462996000000004,-0.055052591000000005,-0.163804226,96836,1627913393,2631665
60.798590067326955,0.042764326000000005,-0.055017081,-0.16406712,96837,1627913393,8721197
60.66906394948289,0.041681663,-0.0546195,-0.16403768700000002,96838,1627913393,14591877
60.66906394948289,0.041804597000000006,-0.056069478000000006,-0.163781486,96839,1627913393,20544766
60.66906394948289,0.043312994,-0.057908127000000004,-0.163807225,96840,1627913393,26664534
60.66906394948289,0.043608231000000004,-0.058272592000000005,-0.16411541500000001,96841,1627913393,32522026
60.54136419119657,0.043721819,-0.059207044,-0.16373674600000002,96842,1627913393,38862946
60.54136419119657,0.044399212,-0.06006173,-0.16353693200000002,96843,1627913393,44606930
60.54136419119657,0.044458102,-0.059975044000000005,-0.16356399000000002,96844,1627913393,50498711
60.432936074773764,0.044259487,-0.060198600000000005,-0.16339941000000002,96845,1627913393,56529543
60.432936074773764,0.044531624000000006,-0.060708957,-0.16338038900000001,96846,1627913393,62646076
60.432936074773764,0.044797363,-0.060996351000000004,-0.163413898,96847,1627913393,68686227
60.33874354199397,0.044476871,-0.061188747,-0.16327777300000001,96848,1627913393,74568020
60.33874354199397,0.044249895000000004,-0.06122986800000001,-0.16326312,96849,1627913393,80579894
60.33874354199397,0.043912116,-0.06139123900000001,-0.163372861,96850,1627913393,86568965
60.25413775427598,0.043879511,-0.06130593,-0.16308555500000002,96851,1627913393,92699761
60.25413775427598,0.043535008,-0.061041535,-0.163019707,96852,1627913393,98764179
60.25413775427598,0.043303874000000006,-0.061022763,-0.16294671900000002,96853,1627913393,104614636
60.25413775427598,0.043372092,-0.061160454,-0.16296581300000001,96854,1627913393,110579109
60.1841697565293,0.043222805,-0.061194113,-0.162810132,96855,1627913393,116536270
60.1841697565293,0.043323377,-0.061241609,-0.162639998,96856,1627913393,122617290
60.1841697565293,0.043352385,-0.060856649000000006,-0.162732612,96857,1627913393,128736676
60.1841697565293,0.043073075,-0.060324188,-0.162597983,96858,1627913393,134583756
60.123782588782404,0.043084424,-0.06034065500000001,-0.162296824,96859,1627913393,140619188
60.123782588782404,0.043011017000000006,-0.060905641,-0.16240063300000002,96860,1627913393,146622849
60.123782588782404,0.042929381,-0.06090935200000001,-0.162499511,96861,1627913393,152570786
60.07585331821486,0.042920827,-0.061003015,-0.162251515,96862,1627913393,158895582
60.07585331821486,0.043003967000000004,-0.060757271,-0.16217035800000001,96863,1627913393,164591895
60.07585331821486,0.042773739000000005,-0.060747634,-0.161991834,96864,1627913393,170638859
60.03846739172964,0.042865599000000004,-0.060980546000000004,-0.162009874,96865,1627913393,176635044
60.03846739172964,0.042959681,-0.061150225,-0.162030785,96866,1627913393,182615489
60.03846739172964,0.043084739000000004,-0.061296152000000007,-0.162005687,96867,1627913393,188771846
60.01267679941318,0.043040796,-0.061362426000000005,-0.16189624300000002,96868,1627913393,194536887
60.01267679941318,0.043168803000000006,-0.061530261,-0.161881764,96869,1627913393,200722210
60.01267679941318,0.043211272,-0.061861255000000004,-0.161892837,96870,1627913393,206698846
60.01267679941318,0.043022626,-0.061439258000000004,-0.161874918,96871,1627913393,212580049
60.00301556113538,0.042814332000000004,-0.061213568,-0.161930509,96872,1627913393,218610312
60.00301556113538,0.042437897,-0.060898377000000004,-0.161992366,96873,1627913393,224639519
60.00301556113538,0.042129699,-0.060552154000000004,-0.16218316800000002,96874,1627913393,230669802
60.00017340822936,0.04174315,-0.060496199,-0.162158472,96875,1627913393,236534211
60.00017340822936,0.041395397,-0.060570008,-0.162039548,96876,1627913393,242567071
60.00017340822936,0.04166331,-0.060925386000000005,-0.16177344400000002,96877,1627913393,248564667
60.00017340822936,0.042187793,-0.061489375000000006,-0.16186001800000002,96878,1627913393,254606189
59.999968054480455,0.042452876,-0.061479044000000004,-0.162044872,96879,1627913393,260499587
59.999968054480455,0.042707048000000004,-0.061569272,-0.162185402,96880,1627913393,266655567
59.999968054480455,0.042832874,-0.061788126000000006,-0.16232564800000002,96881,1627913393,272571270
59.99999419300243,0.042832798000000005,-0.061953558000000006,-0.16219556300000001,96882,1627913393,278548841
59.99999419300243,0.0429867,-0.061987333000000006,-0.16221825,96883,1627913393,284522126
59.99999419300243,0.043113067000000005,-0.061895121000000004,-0.162288705,96884,1627913393,290662948
59.99999672597931,0.043268663000000006,-0.061747359,-0.16240031300000002,96885,1627913393,296610087
59.99999672597931,0.043414606,-0.061657517,-0.162473312,96886,1627913393,302521046
59.99999672597931,0.043536385000000004,-0.061628430000000005,-0.16253947700000002,96887,1627913393,308657559
59.99999672597931,0.043615594,-0.061624562,-0.16259636400000002,96888,1627913393,314639237
60.00000455518081,0.043682496,-0.06161453,-0.162664941,96889,1627913393,320546912
60.00000455518081,0.043747054,-0.061534743,-0.16271728500000002,96890,1627913393,326612849
60.00000455518081,0.043778075,-0.061473570000000005,-0.16270472,96891,1627913393,332633374
59.99999850917258,0.043774258,-0.061426277,-0.162699018,96892,1627913393,338666348
59.99999850917258,0.043772476000000005,-0.061463156000000005,-0.162681203,96893,1627913393,344568958
59.99999850917258,0.043766775,-0.061517648,-0.16264462600000001,96894,1627913393,350532519
60.00001267362507,0.043755389000000006,-0.061565589000000004,-0.16259790300000002,96895,1627913393,356544538
60.00001267362507,0.043719908,-0.061604484,-0.162569453,96896,1627913393,362508901
60.00001267362507,0.043679815000000004,-0.061584504000000005,-0.16254965300000002,96897,1627913393,368661197
60.00001267362507,0.043669579,-0.061579633,-0.162548824,96898,1627913393,374546466
60.00000134824099,0.043665547000000006,-0.061589399,-0.16255006300000002,96899,1627913393,380512475
60.00000134824099,0.043629087000000004,-0.061644069,-0.162524695,96900,1627913393,386583850
60.00000134824099,0.043588436,-0.06169304900000001,-0.162474886,96901,1627913393,392638420
60.000008683203255,0.043551200000000005,-0.061727926,-0.162438564,96902,1627913393,398742507
60.000008683203255,0.043531121000000006,-0.061754932000000005,-0.162431673,96903,1627913393,404585569
60.000008683203255,0.043501162,-0.06178195400000001,-0.162422433,96904,1627913393,410651095
60.00000534427899,0.043464675,-0.061796823,-0.162382403,96905,1627913393,416563225
60.00000534427899,0.043450971000000005,-0.061799523,-0.162338815,96906,1627913393,422553902
60.00000534427899,0.043417207,-0.061839311,-0.16231514300000002,96907,1627913393,428657258
60.00000534427899,0.043406206,-0.061858584,-0.162309385,96908,1627913393,434632901
60.00000600420096,0.043381236000000004,-0.061880152,-0.162287341,96909,1627913393,440542651
60.00000600420096,0.043352419,-0.06187631800000001,-0.162282047,96910,1627913393,446642051
60.00000600420096,0.043316187000000006,-0.061893018,-0.162259069,96911,1627913393,452519545
59.99999740555849,0.043300087,-0.061908398,-0.16227643700000002,96912,1627913393,458680407
59.99999740555849,0.043278025000000005,-0.061942104000000005,-0.162292607,96913,1627913393,464486213
59.99999740555849,0.0432495,-0.061956451,-0.16226139,96914,1627913393,470517155
60.00000586098386,0.04320754,-0.062016639000000005,-0.16221906,96915,1627913393,476575432
60.00000586098386,0.043181429,-0.062038079,-0.162177285,96916,1627913393,482591812
60.00000586098386,0.04313783,-0.06202935800000001,-0.162163088,96917,1627913393,488664359
60.00000586098386,0.043114679,-0.06198320400000001,-0.162138421,96918,1627913393,494551416
59.99999996942536,0.043084974000000005,-0.061935858,-0.162107824,96919,1627913393,500517189
59.99999996942536,0.043095056,-0.061919041,-0.162098308,96920,1627913393,506558565
59.99999996942536,0.043079061,-0.061927582,-0.162067828,96921,1627913393,512632685
60.000008048554896,0.043061270000000006,-0.061920985000000005,-0.162046314,96922,1627913393,518633474
60.000008048554896,0.043041068,-0.061878486,-0.162032941,96923,1627913393,524651254
60.000008048554896,0.043014149,-0.061833036,-0.162012773,96924,1627913393,530560657
59.999998638348806,0.043003976,-0.061783522,-0.16201195000000002,96925,1627913393,536614154
59.999998638348806,0.042978771000000006,-0.061739867000000004,-0.162013407,96926,1627913393,542615243
59.999998638348806,0.042978283000000006,-0.061767443000000005,-0.162028622,96927,1627913393,548537318
59.999998638348806,0.042967541000000005,-0.061785293000000005,-0.162029798,96928,1627913393,554517847
60.00000467031615,0.042949226,-0.061794775,-0.162010322,96929,1627913393,560561559
60.00000467031615,0.042924420000000005,-0.061759399000000006,-0.16200450700000002,96930,1627913393,566566815
60.00000467031615,0.042901513,-0.061699378000000006,-0.1619864,96931,1627913393,572547288
59.99999956223949,0.042877364,-0.061670775000000004,-0.161995185,96932,1627913393,578628268
59.99999956223949,0.042889901,-0.061697482000000005,-0.161990669,96933,1627913393,584551445
59.99999956223949,0.042897771,-0.0617173,-0.161988502,96934,1627913393,590607903
60.00000676802551,0.042925286,-0.06172431800000001,-0.16199923400000002,96935,1627913393,596555573
60.00000676802551,0.042848484000000006,-0.06176045300000001,-0.16196068200000002,96936,1627913393,602531338
60.00000676802551,0.042894633,-0.061702081000000006,-0.16205707400000002,96937,1627913393,608682340
60.00000676802551,0.042976997,-0.06163181,-0.16215995300000002,96938,1627913393,614584448
59.99999506634593,0.04302844,-0.061572634,-0.162226947,96939,1627913393,620587578
59.99999506634593,0.04311435,-0.061552642000000005,-0.16232496300000002,96940,1627913393,626560816
59.99999506634593,0.043159813000000005,-0.061534117000000006,-0.16238706,96941,1627913393,632538026
60.000004521482644,0.043235459000000004,-0.061520806000000004,-0.16245842500000002,96942,1627913393,638527103
60.000004521482644,0.043313129000000006,-0.061455343,-0.162564295,96943,1627913393,644546606
60.000004521482644,0.043349344000000005,-0.061379093,-0.162614892,96944,1627913393,650553139
59.999994636694616,0.043373976,-0.061301402000000005,-0.162644025,96945,1627913393,656568530
59.999994636694616,0.043403144000000005,-0.061252433,-0.16267639,96946,1627913393,662534885
59.999994636694616,0.043438939,-0.061249709000000006,-0.162693489,96947,1627913393,668599937
59.999994636694616,0.043463442000000005,-0.06129645500000001,-0.162711344,96948,1627913393,674615239
60.00000796992597,0.043450248000000004,-0.061327119000000006,-0.162721158,96949,1627913393,680480162
60.00000796992597,0.043428178000000005,-0.061303048000000006,-0.16272061100000001,96950,1627913393,686573490
60.00000796992597,0.043378046,-0.061279307000000005,-0.16273383500000002,96951,1627913393,692526962
59.999996279478985,0.043353602000000005,-0.061296719000000006,-0.162771478,96952,1627913393,698705101
59.999996279478985,0.043340170000000004,-0.06133004,-0.16277518100000002,96953,1627913393,704552297
59.999996279478985,0.043320058,-0.061381817000000005,-0.162769345,96954,1627913393,710545372
60.000007360551166,0.0432921,-0.061444091000000006,-0.16277744100000002,96955,1627913393,716534916
60.000007360551166,0.043241139000000005,-0.061464771,-0.16277617700000002,96956,1627913393,722591871
60.000007360551166,0.043196512,-0.061459125,-0.162790016,96957,1627913393,728817898
59.99999743925662,0.043183793000000005,-0.061465674000000005,-0.162789814,96958,1627913393,734584580
59.99999743925662,0.043169581000000005,-0.061488242000000005,-0.16278710400000002,96959,1627913393,740561915
59.99999743925662,0.043174835,-0.061530005000000006,-0.16277254500000002,96960,1627913393,746530192
59.99999743925662,0.043169285,-0.061544928000000006,-0.162760389,96961,1627913393,752574438
60.00000423224027,0.043363171000000006,-0.061451363,-0.162471727,96962,1627913393,758539647
60.00000423224027,0.043301746,-0.061526255,-0.162494418,96963,1627913393,764575614
60.00000423224027,0.043243705,-0.061573487,-0.16252837,96964,1627913393,770509996
59.999996161535464,0.043208234000000005,-0.06159495500000001,-0.162562999,96965,1627913393,776602566
59.999996161535464,0.04314454,-0.061638660000000005,-0.16259444,96966,1627913393,782525249
59.999996161535464,0.043086118,-0.061715120000000005,-0.162615022,96967,1627913393,788646629
59.999996161535464,0.043018124000000005,-0.061798914,-0.16258903400000002,96968,1627913393,794648398
60.00000478264327,0.042952035,-0.06184776,-0.16256193100000002,96969,1627913393,800754387
60.00000478264327,0.042913175000000005,-0.061820863000000004,-0.16253151500000002,96970,1627913393,806534916
59.99999675125288,0.042888504,-0.06177914,-0.16252312800000002,96971,1627913393,812682545
59.99999675125288,0.042867541,-0.061758058000000005,-0.162500014,96972,1627913393,818687929
59.99999675125288,0.042849764000000005,-0.061760445000000004,-0.16246322400000002,96973,1627913393,824570429
59.99999675125288,0.042812851000000006,-0.061780970000000004,-0.16243274100000002,96974,1627913393,830517191
60.00000525441728,0.042750748000000005,-0.06182821300000001,-0.162398596,96975,1627913393,836629143
60.00000525441728,0.042711412000000004,-0.061818081000000004,-0.16237715,96976,1627913393,842563997
60.00000525441728,0.042687464,-0.061790776000000006,-0.162373075,96977,1627913393,848644243
59.99999807390493,0.042673636,-0.061738431,-0.16233642,96978,1627913393,854714178
59.99999807390493,0.042678731000000004,-0.061742026000000005,-0.162308846,96979,1627913393,860486948
59.99999807390493,0.042670543000000005,-0.06175167300000001,-0.16227915,96980,1627913393,866572105
59.99999807390493,0.042659603000000004,-0.06177909,-0.162248488,96981,1627913393,872631945
60.000001932342116,0.042638052,-0.061789022000000006,-0.162212659,96982,1627913393,878761654
60.000001932342116,0.042633765000000004,-0.061774759000000005,-0.162186836,96983,1627913393,884639325
60.000001932342116,0.042594066,-0.061736782000000004,-0.16218105600000002,96984,1627913393,890567972
59.99999447662843,0.042597708000000005,-0.061715643,-0.162157995,96985,1627913393,896614352
59.99999447662843,0.042598510000000006,-0.061699865000000007,-0.16215274600000001,96986,1627913393,902636553
59.99999447662843,0.04259269,-0.061722993000000004,-0.16214967100000002,96987,1627913393,908726593
59.99999447662843,0.042570094,-0.061739818,-0.16213439000000002,96988,1627913393,914539811
60.00000083434434,0.042567060000000004,-0.061747674,-0.162121219,96989,1627913393,920501143
60.00000083434434,0.042554807,-0.061724999,-0.16210992500000002,96990,1627913393,926672268
60.00000083434434,0.042542403,-0.061708571000000004,-0.162111459,96991,1627913393,932496484
60.00000152234807,0.04252837,-0.06170152500000001,-0.162117238,96992,1627913393,938717729
60.00000152234807,0.04253328,-0.06170211800000001,-0.162108212,96993,1627913393,944556495
60.00000152234807,0.042534973000000004,-0.061703891000000004,-0.162108274,96994,1627913393,950608957
60.00000279445287,0.042527177,-0.061715761,-0.16211893400000002,96995,1627913393,956527024
60.00000279445287,0.042492858,-0.06172201200000001,-0.162079357,96996,1627913393,962624989
60.00000279445287,0.042526016,-0.06163903800000001,-0.16208502,96997,1627913393,968675688
60.00000279445287,0.042578431,-0.061545646,-0.16210322900000002,96998,1627913393,974683759
59.999996554680486,0.042617349000000006,-0.061442241,-0.16213118,96999,1627913393,980570079
59.999996554680486,0.042695313000000006,-0.061367773,-0.162177862,97000,1627913393,986542283
59.999996554680486,0.042738298,-0.061303581,-0.16220800300000002,97001,1627913393,992529601
59.99999744768113,0.04280544,-0.061220002,-0.16225308400000002,97002,1627913393,998678306
59.99999744768113,0.042864605,-0.061136434,-0.162300996,97003,1627913394,4574931
59.99999744768113,0.042913598000000004,-0.061081724000000004,-0.162341541,97004,1627913394,10488464
59.99999838280459,0.042986226,-0.061024798000000005,-0.162399284,97005,1627913394,16514251
59.99999838280459,0.043024015000000006,-0.060998514000000004,-0.162452084,97006,1627913394,22600200
59.99999838280459,0.043057829000000006,-0.060976248000000004,-0.162514462,97007,1627913394,28790561
60.00000027832504,0.043093253000000005,-0.060969266,-0.162553406,97008,1627913394,34610128
60.00000027832504,0.043058781000000004,-0.060975151000000005,-0.16256020300000001,97009,1627913394,40570124
60.00000027832504,0.043035235000000005,-0.061009316,-0.162586047,97010,1627913394,46538123
60.00000027832504,0.043019551,-0.061027758,-0.162622806,97011,1627913394,52606190
59.99999789137336,0.043017651000000004,-0.061043664000000004,-0.16262427100000001,97012,1627913394,58627122
59.99999789137336,0.043025156,-0.061055332000000004,-0.162625962,97013,1627913394,64540183
59.99999789137336,0.043019954000000006,-0.06106357900000001,-0.16262874000000002,97014,1627913394,70517321
60.00000155042986,0.04299634,-0.061111829000000006,-0.16266708200000002,97015,1627913394,76564851
60.00000155042986,0.042976663000000005,-0.061116186,-0.162692987,97016,1627913394,82533323
60.00000155042986,0.042974005,-0.06112961200000001,-0.16268612300000002,97017,1627913394,88714578
60.00000155042986,0.042972648,-0.061139732,-0.16266951400000002,97018,1627913394,94596038
60.00000051421194,0.042977199,-0.061169538,-0.16265500800000002,97019,1627913394,100570171
60.00000051421194,0.042960768,-0.061187627,-0.162672577,97020,1627913394,106617628
60.00000051421194,0.042953338,-0.061196932,-0.162663722,97021,1627913394,112555665
59.99999951169227,0.042957371,-0.061192630000000005,-0.162663416,97022,1627913394,118837115
59.99999951169227,0.04294415,-0.061192031,-0.16266097100000002,97023,1627913394,124639363
59.99999951169227,0.042932456,-0.061189365,-0.162651068,97024,1627913394,130458223
59.99999888546851,0.042926644,-0.061225074000000004,-0.162639745,97025,1627913394,136539023
59.99999888546851,0.042916590000000004,-0.06123842,-0.162636053,97026,1627913394,142546494
59.99999888546851,0.042889498000000005,-0.061230512,-0.16261023000000002,97027,1627913394,148608271
59.99999912697184,0.042863158000000005,-0.061233856,-0.162603514,97028,1627913394,154666880
59.99999912697184,0.042850582000000005,-0.061254996000000006,-0.16260174700000002,97029,1627913394,160613809
59.99999912697184,0.042832788000000004,-0.061276016,-0.162604942,97030,1627913394,166550257
59.99999912697184,0.042804234000000004,-0.061274502,-0.16259863000000002,97031,1627913394,172571125
59.99999981216737,0.042782109000000006,-0.061293969000000004,-0.16256731300000002,97032,1627913394,178625902
59.99999981216737,0.042765505,-0.061304409000000004,-0.162554963,97033,1627913394,184644762
59.99999981216737,0.042758894000000006,-0.061305086,-0.162535949,97034,1627913394,190623458
59.99999934600972,0.042744513000000005,-0.061324242,-0.16251842500000002,97035,1627913394,196638599
59.99999934600972,0.042721797000000006,-0.061326226000000005,-0.162502016,97036,1627913394,202529849
59.99999934600972,0.042714583,-0.061321606,-0.16247286400000002,97037,1627913394,208567835
59.99999775658076,0.042713899,-0.061327098000000003,-0.16247493100000002,97038,1627913394,214651625
59.99999775658076,0.042714289,-0.061348736,-0.162471564,97039,1627913394,220632836
59.99999775658076,0.042719005000000004,-0.06137581500000001,-0.16247212400000002,97040,1627913394,226513758
59.99999775658076,0.042711278000000005,-0.061409094000000004,-0.16245934,97041,1627913394,232558125
60.00000192391758,0.042696347,-0.061417755000000004,-0.162438346,97042,1627913394,238845759
60.00000192391758,0.042675956,-0.061420590000000004,-0.162432541,97043,1627913394,244661425
60.00000192391758,0.042660061000000006,-0.061391075,-0.162425118,97044,1627913394,250536401
59.99999802897412,0.042644356,-0.061418458,-0.16240469500000002,97045,1627913394,256499016
59.99999802897412,0.042619059,-0.061427553,-0.162380523,97046,1627913394,262576702
59.99999802897412,0.042576647,-0.06145217,-0.16235491800000001,97047,1627913394,268688865
59.99999925053169,0.042539902000000004,-0.061452907,-0.162342644,97048,1627913394,274602799
59.99999925053169,0.04252707,-0.06142923300000001,-0.162330091,97049,1627913394,280535231
59.99999925053169,0.042510296,-0.061418461,-0.162303898,97050,1627913394,286622866
59.99999925053169,0.042489529000000005,-0.061445129,-0.162282687,97051,1627913394,292526713
60.00000313705066,0.042466505,-0.061487688000000006,-0.162266755,97052,1627913394,298806630
60.00000313705066,0.042443575000000004,-0.061495779,-0.16224513200000001,97053,1627913394,304651938
60.00000313705066,0.042404348,-0.061501668,-0.162230967,97054,1627913394,310517715
59.999996155919106,0.042392814,-0.061503554,-0.162225006,97055,1627913394,316581758
59.999996155919106,0.042400738,-0.061498507,-0.16222144500000002,97056,1627913394,322467359
59.999996155919106,0.042408175,-0.061485725000000005,-0.162223061,97057,1627913394,328669108
59.999996155919106,0.042403257,-0.061501981000000004,-0.162218669,97058,1627913394,334528756
