,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
122,30.0,145.0,1225.0,-0.04849118434523799,-0.19247433404761904,-0.050533596107142795
123,30.0,155.0,1235.0,-0.048379235409638455,-0.19808218125301205,-0.016426404084337275
124,30.0,165.0,1245.0,-0.04830925884523797,-0.1976113073809524,0.018127489964285776
125,30.0,175.0,1255.0,-0.04813897736585355,-0.1907510245609756,0.05174168895121958
126,30.0,185.0,1265.0,-0.04818418179761893,-0.17867302064285714,0.0836705091190477
127,30.0,195.0,1275.0,-0.04831126002380939,-0.1613392856547619,0.11334267011904767
128,30.0,205.0,1285.0,-0.04847307848192756,-0.13922474418072286,0.13931572912048198
129,30.0,215.0,1295.0,-0.0486499362289155,-0.11306155569879518,0.16093583389156635
130,30.0,225.0,1305.0,-0.048818237916666535,-0.08336210232142857,0.1777632676785715
131,30.0,235.0,1315.0,-0.04899907966265048,-0.05116835722891566,0.18946863278313258
132,30.0,245.0,1325.0,-0.04926276871084322,-0.017757922554216862,0.19553956656626514
133,30.0,255.0,1335.0,-0.049466189445783,0.015907209216867477,0.19548372856626517
134,30.0,265.0,1345.0,-0.049745693880952256,0.04926379208333333,0.18962595002380964
135,30.0,275.0,1355.0,-0.049919262228915545,0.08107716577108434,0.177956670120482
136,30.0,285.0,1365.0,-0.05014287407228905,0.11066642449397589,0.16129962457831334
137,30.0,295.0,1375.0,-0.050324357166666535,0.1373256162261905,0.13943923322619056
138,30.0,305.0,1385.0,-0.05052138806024085,0.15950913809638556,0.11349987937349407
139,30.0,315.0,1395.0,-0.050766677204819165,0.17692325848192775,0.08438693068674707
140,30.0,325.0,1405.0,-0.05089253550602402,0.18894818675903616,0.052182319879518144
141,30.0,335.0,1415.0,-0.0510176710361444,0.19548101965060247,0.018502708746988027
142,30.0,345.0,1425.0,-0.051079932928571326,0.19615833073809524,-0.01587595029761898
143,30.0,355.0,1435.0,-0.0511424894188033,0.1864440998997669,-0.06609630611111104
144,40.0,5.0,1445.0,-0.09361473740999988,0.2654960056,-0.11918074363999992
145,40.0,15.0,1455.0,-0.09354364759036135,0.23853078103614458,-0.16744267497590357
146,40.0,25.0,1465.0,-0.09343751959036135,0.20591458983132532,-0.20679953965060233
147,40.0,35.0,1475.0,-0.09330512181927698,0.16695679798795182,-0.23989694721686747
148,40.0,45.0,1485.0,-0.09306783296385528,0.12283793668674699,-0.26551906884337345
149,40.0,55.0,1495.0,-0.09273324036904748,0.07460179914285714,-0.2829960873928571
150,40.0,65.0,1505.0,-0.09243895544578305,0.023855294313253016,-0.29170707124096384
151,40.0,75.0,1515.0,-0.09212259862650592,-0.02747582903614457,-0.29153287124096383
152,40.0,85.0,1525.0,-0.09180030864285707,-0.07795262070238096,-0.28243632289285714
153,40.0,95.0,1535.0,-0.0915163423373493,-0.12638620206024095,-0.26469494884337347
154,40.0,105.0,1545.0,-0.09138374601190466,-0.17038551007142855,-0.23899060174999992
155,40.0,115.0,1555.0,-0.09123884364634136,-0.20894049346341464,-0.20606456979268287
156,40.0,125.0,1565.0,-0.09099490914285699,-0.241264037047619,-0.1664812546071428
157,40.0,135.0,1575.0,-0.09090412480722879,-0.26660300665060244,-0.1220269962168674
158,40.0,145.0,1585.0,-0.09080724515662637,-0.2836317595301205,-0.07441121903614452
159,40.0,155.0,1595.0,-0.09076463708235281,-0.29195241389411763,-0.024086873317646994
160,40.0,165.0,1605.0,-0.09072476352439016,-0.2911381737804878,0.026798463804878117
161,40.0,175.0,1615.0,-0.09069832483132517,-0.28152642409638556,0.07618942384337357
162,40.0,185.0,1625.0,-0.09075246523809512,-0.2634617270833334,0.12382551966666677
163,40.0,195.0,1635.0,-0.09089664991566251,-0.23772130963855423,0.16746759891566274
164,40.0,205.0,1645.0,-0.0910501498333332,-0.20509266980952381,0.20575651884523818
165,40.0,215.0,1655.0,-0.09126637534523799,-0.16601703672619048,0.2383037197142858
166,40.0,225.0,1665.0,-0.09141751068674688,-0.1219559769277108,0.26345544885542177
167,40.0,235.0,1675.0,-0.09165718013252995,-0.07469875512048192,0.28053242812048196
168,40.0,245.0,1685.0,-0.0919047398902438,-0.025478110158536585,0.2891577791829269
169,40.0,255.0,1695.0,-0.09221324353571411,0.024687887369047628,0.28923072952380957
170,40.0,265.0,1705.0,-0.0925094219397589,0.07399103249397591,0.28046769755421685
171,40.0,275.0,1715.0,-0.09268609846428559,0.12136359929761907,0.26301893032142865
172,40.0,285.0,1725.0,-0.09292146185542155,0.16530601150602411,0.2378205603614458
173,40.0,295.0,1735.0,-0.09315499175903601,0.2040939812168675,0.20567070600000006
174,40.0,305.0,1745.0,-0.09341381982142846,0.2369302079642857,0.1670297887500001
175,40.0,315.0,1755.0,-0.0935942684819276,0.2623928735421687,0.12343993672289165
176,40.0,325.0,1765.0,-0.09369018919512181,0.2796921843048781,0.07615779382926835
177,40.0,335.0,1775.0,-0.09381171798809514,0.2890161654285714,0.026159607404761982
178,40.0,345.0,1785.0,-0.09387377304819268,0.28963660468674707,-0.024808127638554153
179,40.0,355.0,1795.0,-0.0935318680088888,0.27513180004444443,-0.09513456167111105
