,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
91,10.0,97.5,457.5,-0.008132918756097424,-0.028780785780487806,-0.041907600390243833
92,10.0,102.5,462.5,-0.008064221023809421,-0.032263479,-0.039254393666666595
93,10.0,107.5,467.5,-0.007931818476190395,-0.03545902604761904,-0.03618959604761898
94,10.0,112.5,472.5,-0.007808372833333249,-0.03836715159523809,-0.03285042504761898
95,10.0,117.5,477.5,-0.007742742219512064,-0.04092486251219512,-0.029409557756097493
96,10.0,122.5,482.5,-0.007617804714285604,-0.04309819395238095,-0.02558614728571422
97,10.0,127.5,487.5,-0.0075200926341462545,-0.04485991860975609,-0.02171325648780481
98,10.0,132.5,492.5,-0.007487322476190354,-0.04643693721428571,-0.017688873023809466
99,10.0,137.5,497.5,-0.0073925735999998635,-0.047930353249999995,-0.013429493224999927
100,10.0,142.5,502.5,-0.0073617923720928615,-0.04894026337209301,-0.009095826813953425
101,10.0,147.5,507.5,-0.007323860785714199,-0.04913785378571428,-0.004729523380952315
102,10.0,152.5,512.5,-0.007297213928571316,-0.049301929690476184,-0.0004937519285713573
103,10.0,157.5,517.5,-0.007196716634146217,-0.04906024417073171,0.0037687788048781233
104,10.0,162.5,522.5,-0.0071955847142855705,-0.048194434499999994,0.008150562833333395
105,10.0,167.5,527.5,-0.007167281268292537,-0.04708421821951219,0.012210791170731775
106,10.0,172.5,532.5,-0.007212556121951131,-0.045406089878048776,0.016063203195122024
107,10.0,177.5,537.5,-0.007245340837209177,-0.04361773572093023,0.019722641883721012
108,10.0,182.5,542.5,-0.00721742721951204,-0.041609650414634144,0.023336356121951292
109,10.0,187.5,547.5,-0.007222707404761772,-0.039392699357142846,0.02673274764285721
110,10.0,192.5,552.5,-0.007204659476190385,-0.036788620833333334,0.029940722547619127
111,10.0,197.5,557.5,-0.007245068317073034,-0.03404206948780488,0.03305380780487811
112,10.0,202.5,562.5,-0.0072624665714284406,-0.031052753452380948,0.03572266469047626
113,10.0,207.5,567.5,-0.007352236928571242,-0.027818309428571424,0.03797168690476198
114,10.0,212.5,572.5,-0.007408265536585262,-0.02449714765853658,0.039800992268292756
115,10.0,217.5,577.5,-0.00744750297674404,-0.020844251790697668,0.041509122790697746
116,10.0,222.5,582.5,-0.007480591463414551,-0.01713160602439024,0.04306789934146349
117,10.0,227.5,587.5,-0.00751292070731699,-0.01343805619512195,0.04428100800000007
118,10.0,232.5,592.5,-0.007645732142857046,-0.009710929428571425,0.04501932007142865
119,10.0,237.5,597.5,-0.007723733999999879,-0.005885325690476188,0.04562695330952388
120,10.0,242.5,602.5,-0.0077494067380951045,-0.0020586117142857106,0.045938301476190546
121,10.0,247.5,607.5,-0.007845051195121772,0.001607623951219515,0.04589344439024398
122,10.0,252.5,612.5,-0.007985986857142727,0.005362545428571434,0.04551692395238102
123,10.0,257.5,617.5,-0.008106175560975466,0.009142151146341466,0.04505103097560983
124,10.0,262.5,622.5,-0.00821636619047609,0.01295208919047619,0.043989828642857214
125,10.0,267.5,627.5,-0.008339294047618932,0.01660790216666667,0.04244826076190483
126,10.0,272.5,632.5,-0.008483061476190337,0.020186507404761904,0.040960005047619125
127,10.0,277.5,637.5,-0.008555163880952284,0.023551301119047623,0.039102019000000064
128,10.0,282.5,642.5,-0.008684102658536441,0.026938799121951223,0.03694490858536592
129,10.0,287.5,647.5,-0.008721347463414518,0.029928400000000008,0.03462693548780495
130,10.0,292.5,652.5,-0.008789813904761724,0.03269703407142858,0.03192012195238103
131,10.0,297.5,657.5,-0.008884774642857021,0.03522982735714286,0.028993831619047693
132,10.0,302.5,662.5,-0.008945652634146213,0.03768625873170732,0.02587937917073178
133,10.0,307.5,667.5,-0.009016335214285534,0.03977473930952381,0.022512221547619112
134,10.0,312.5,672.5,-0.009126341785714111,0.041731666142857136,0.018866142738095313
135,10.0,317.5,677.5,-0.009235201333333241,0.04340196135714286,0.015072041857142924
136,10.0,322.5,682.5,-0.009255496902438938,0.044606566,0.011167987292682993
