OMEGA,Radius,AI0,AI1,Sequenz1,Sequenz2,Sekunden1,Sekunden1,NaoSek1,NanoSek2,DMS1,DMS2,DMS3,CHI,PHI
359.786376953125,4.990212917327881,4.880393981933594,0.03552033379673958,13590107,11300392,1626251013,1626251013,79077111,76984233,106236641.0,-60176752.0,92761750.0,-3.159377345102376e-07,-3.44e-07
359.8308410644531,4.993253707885742,4.88338041305542,0.03929261863231659,13590108,11300394,1626251013,1626251013,84102768,89063157,106257295.0,-60186774.0,92751982.0,2.603043541714682e-06,2.587e-06
359.7716979980469,4.993110179901123,4.883223056793213,0.03426290303468704,13590109,11300394,1626251013,1626251013,89138319,89063157,106257295.0,-60186774.0,92751982.0,2.603043541714682e-06,2.587e-06
359.7957458496094,4.993102073669434,4.883223056793213,0.0363062247633934,13590110,11300395,1626251013,1626251013,94440888,94998102,106274062.0,-60178776.0,92769723.0,2.603043541714682e-06,2.587e-06
359.81787109375,4.99213171005249,4.882279872894287,0.03819236904382706,13590111,11300396,1626251013,1626251013,99381706,101030376,106273236.0,-60189174.0,92767114.0,2.603043541714682e-06,2.587e-06
359.7752990722656,4.990859031677246,4.8810224533081055,0.03457726165652275,13590112,11300397,1626251013,1626251013,104457189,109015246,106285694.0,-60198056.0,92756382.0,-9.973265658854434e-07,-9.96e-07
359.84564208984375,4.993249893188477,4.88338041305542,0.040550049394369125,13590113,11300398,1626251013,1626251013,109148978,115166052,106291311.0,-60208543.0,92757049.0,-9.973265658854434e-07,-9.96e-07
359.81781005859375,4.990203380584717,4.880393981933594,0.03819236904382706,13590114,11300398,1626251013,1626251013,114073014,115166052,106291311.0,-60208543.0,92757049.0,-9.973265658854434e-07,-9.96e-07
359.7716979980469,4.99262809753418,4.88275146484375,0.03426290303468704,13590115,11300399,1626251013,1626251013,119807433,121057388,106284855.0,-60193619.0,92752736.0,-9.973265658854434e-07,-9.96e-07
359.84918212890625,4.988748550415039,4.878979206085205,0.040864404290914536,13590116,11300400,1626251013,1626251013,124130277,129813824,106274412.0,-60188298.0,92730440.0,-4.087754330482279e-06,-8.33e-07
359.84735107421875,4.988588809967041,4.878822326660156,0.04070722684264183,13590117,11300402,1626251013,1626251013,129173606,141025895,106247100.0,-60201151.0,92695486.0,-4.087754330482279e-06,-8.33e-07
359.8345031738281,4.991966724395752,4.882122993469238,0.0396069772541523,13590118,11300403,1626251013,1626251013,134956920,147072610,106223816.0,-60188222.0,92678838.0,-1.986439258179552e-06,-3.0360000000000002e-06
359.83624267578125,4.988912582397461,4.879136562347412,0.039764154702425,13590119,11300403,1626251013,1626251013,139179053,147072610,106223816.0,-60188222.0,92678838.0,-1.986439258179552e-06,-3.0360000000000002e-06
359.84930419921875,4.992284297943115,4.882437229156494,0.040864404290914536,13590120,11300404,1626251013,1626251013,144125130,153021522,106223067.0,-60194293.0,92674528.0,-1.986439258179552e-06,-3.0360000000000002e-06
359.8084716796875,4.988116264343262,4.878350734710693,0.037406474351882935,13590121,11300405,1626251013,1626251013,149086709,159533638,106228431.0,-60182952.0,92676719.0,-1.986439258179552e-06,-3.0360000000000002e-06
359.8086853027344,4.993741512298584,4.883852005004883,0.037406474351882935,13590122,11300405,1626251013,1626251013,154054854,159533638,106228431.0,-60182952.0,92676719.0,-1.986439258179552e-06,-3.0360000000000002e-06
359.840087890625,4.992929458618164,4.883065700531006,0.04007851332426071,13590123,11300407,1626251013,1626251013,159089210,171001202,106262728.0,-60194523.0,92664426.0,5.350578461069303e-06,8.367e-06
359.7920227050781,4.992942810058594,4.883065700531006,0.03599186986684799,13590124,11300407,1626251013,1626251013,164071422,171001202,106262728.0,-60194523.0,92664426.0,5.350578461069303e-06,8.367e-06
359.78076171875,4.988768100738525,4.878979206085205,0.035048797726631165,13590125,11300408,1626251013,1626251013,169072689,177057410,106287402.0,-60208545.0,92644594.0,5.350578461069303e-06,8.367e-06
359.8530578613281,4.994051456451416,4.884166240692139,0.041178762912750244,13590126,11300409,1626251013,1626251013,174101746,183040510,106285286.0,-60223927.0,92666859.0,5.350578461069303e-06,8.367e-06
359.77520751953125,4.988770008087158,4.878979206085205,0.03457726165652275,13590127,11300410,1626251013,1626251013,179140548,189009641,106285512.0,-60223599.0,92658129.0,-5.445326523218387e-07,-1.1037000000000001e-05
359.83258056640625,4.98971700668335,4.879922389984131,0.03944979980587959,13590128,11300410,1626251013,1626251013,184089122,189009641,106285512.0,-60223599.0,92658129.0,-5.445326523218387e-07,-1.1037000000000001e-05
359.7938537597656,4.99246072769165,4.882594585418701,0.0361490473151207,13590129,11300410,1626251013,1626251013,189065289,189009641,106285512.0,-60223599.0,92658129.0,-5.445326523218387e-07,-1.1037000000000001e-05
359.7717590332031,4.994074821472168,4.884166240692139,0.03426290303468704,13590130,11300412,1626251013,1626251013,197504914,201029974,106296637.0,-60223872.0,92677033.0,-5.445326523218387e-07,-1.1037000000000001e-05
359.8177490234375,4.988917350769043,4.879136562347412,0.03819236904382706,13590131,11300413,1626251013,1626251013,199691318,206997466,106293074.0,-60221409.0,92681856.0,3.258864671565221e-07,-1.895e-06
359.7828369140625,4.993749618530273,4.883852005004883,0.03520597517490387,13590132,11300413,1626251013,1626251013,204115764,206997466,106293074.0,-60221409.0,92681856.0,3.258864671565221e-07,-1.895e-06
359.78271484375,4.9910173416137695,4.8811798095703125,0.03520597517490387,13590133,11300415,1626251013,1626251013,209049695,219060006,106282392.0,-60221538.0,92654170.0,3.258864671565221e-07,-1.895e-06
359.78460693359375,4.9924635887146,4.882594585418701,0.035363152623176575,13590134,11300417,1626251013,1626251013,214161160,231045465,106276726.0,-60215195.0,92654952.0,-9.173886557985927e-08,1.89e-07
359.80670166015625,4.989724636077881,4.879922389984131,0.03724929690361023,13590135,11300417,1626251013,1626251013,219504785,231045465,106276726.0,-60215195.0,92654952.0,-9.173886557985927e-08,1.89e-07
359.81787109375,4.992292404174805,4.882437229156494,0.03819236904382706,13590136,11300418,1626251013,1626251013,224129899,237014230,106250577.0,-60197667.0,92643132.0,-9.173886557985927e-08,1.89e-07
359.82904052734375,4.994539737701416,4.884637832641602,0.039135441184043884,13590137,11300418,1626251013,1626251013,229117416,237014230,106250577.0,-60197667.0,92643132.0,-9.173886557985927e-08,1.89e-07
359.7808532714844,4.991017818450928,4.8811798095703125,0.035048797726631165,13590138,11300419,1626251013,1626251013,234090022,242998998,106246030.0,-60201707.0,92637442.0,-1.8677457502179518e-06,1.3909e-05
359.80108642578125,4.988118648529053,4.878350734710693,0.036777760833501816,13590139,11300420,1626251013,1626251013,239080522,249006222,106234892.0,-60177161.0,92645117.0,-1.8677457502179518e-06,1.3909e-05
359.8290100097656,4.993575572967529,4.883694648742676,0.039135441184043884,13590140,11300420,1626251013,1626251013,244078569,249006222,106234892.0,-60177161.0,92645117.0,-1.8677457502179518e-06,1.3909e-05
359.8492126464844,4.9889092445373535,4.879136562347412,0.040864404290914536,13590141,11300421,1626251013,1626251013,249063509,254988111,106222686.0,-60188488.0,92644598.0,-1.8677457502179518e-06,1.3909e-05
359.7974548339844,4.990047931671143,4.880236625671387,0.036463405936956406,13590142,11300422,1626251013,1626251013,254080867,261071251,106235515.0,-60178725.0,92643764.0,-1.8677457502179518e-06,1.3909e-05
359.85296630859375,4.991640567779541,4.881808280944824,0.041178762912750244,13590143,11300422,1626251013,1626251013,259116507,261071251,106235515.0,-60178725.0,92643764.0,-9.094053365149759e-07,2.561e-06
359.77337646484375,4.98925256729126,4.879450798034668,0.034420084208250046,13590144,11300423,1626251013,1626251013,264088786,267052638,106257211.0,-60184345.0,92655513.0,-9.094053365149759e-07,2.561e-06
359.8253173828125,4.99373722076416,4.883852005004883,0.038821082562208176,13590145,11300424,1626251013,1626251013,269111222,272997059,106264224.0,-60176753.0,92659347.0,-9.094053365149759e-07,2.561e-06
359.8085021972656,4.988919734954834,4.879136562347412,0.037406474351882935,13590146,11300424,1626251013,1626251013,274078114,272997059,106264224.0,-60176753.0,92659347.0,-9.094053365149759e-07,2.561e-06
359.76617431640625,4.9932732582092285,4.88338041305542,0.03379136696457863,13590147,11300426,1626251013,1626251013,279160226,285038853,106269244.0,-60156159.0,92675990.0,-9.094053365149759e-07,2.561e-06
359.8307189941406,4.98907470703125,4.879293441772461,0.03929261863231659,13590148,11300427,1626251013,1626251013,284084932,291005729,106297704.0,-60157835.0,92691350.0,-1.661131012814343e-06,3.35e-06
359.7828369140625,4.99390983581543,4.884008884429932,0.03520597517490387,13590149,11300427,1626251013,1626251013,289288320,291005729,106297704.0,-60157835.0,92691350.0,-1.661131012814343e-06,3.35e-06
359.7734680175781,4.991181373596191,4.8813371658325195,0.034420084208250046,13590150,11300428,1626251013,1626251013,296220116,296996532,106304661.0,-60147848.0,92697174.0,-1.661131012814343e-06,3.35e-06
359.7734069824219,4.989573955535889,4.879765033721924,0.034420084208250046,13590151,11300430,1626251013,1626251013,299137185,309088393,106307310.0,-60146540.0,92722994.0,1.104796959712569e-07,3.3000000000000004e-08
359.84381103515625,4.993732452392578,4.883852005004883,0.04039286822080612,13590152,11300431,1626251013,1626251013,304114507,315063836,106307232.0,-60161342.0,92729644.0,1.104796959712569e-07,3.3000000000000004e-08
359.8437194824219,4.990678787231445,4.880865573883057,0.04039286822080612,13590153,11300432,1626251013,1626251013,309138803,321027218,106315323.0,-60152180.0,92718626.0,1.104796959712569e-07,3.3000000000000004e-08
359.8253479003906,4.994379997253418,4.8844804763793945,0.038821082562208176,13590154,11300433,1626251013,1626251013,314418040,327022884,106301171.0,-60139258.0,92711587.0,-4.2899729564710225e-06,5.506e-06
359.76422119140625,4.990862846374512,4.8810224533081055,0.03363418951630592,13590155,11300435,1626251013,1626251013,319168075,339037904,106272370.0,-60145443.0,92694279.0,-4.2899729564710225e-06,5.506e-06
359.7807922363281,4.989250183105469,4.879450798034668,0.035048797726631165,13590156,11300435,1626251013,1626251013,324080802,339037904,106272370.0,-60145443.0,92694279.0,-4.2899729564710225e-06,5.506e-06
359.79931640625,4.990047454833984,4.880236625671387,0.03662058338522911,13590157,11300436,1626251013,1626251013,329064835,344986847,106288001.0,-60152528.0,92707753.0,2.4228052880977917e-06,-1.424e-06
359.8436279296875,4.988589763641357,4.878822326660156,0.04039286822080612,13590158,11300437,1626251013,1626251013,334077735,352004419,106284979.0,-60141474.0,92699840.0,2.4228052880977917e-06,-1.424e-06
359.8529052734375,4.989551544189453,4.879765033721924,0.041178762912750244,13590159,11300438,1626251013,1626251013,339169720,357129768,106290361.0,-60130996.0,92709195.0,2.4228052880977917e-06,-1.424e-06
359.7938232421875,4.99165678024292,4.881808280944824,0.0361490473151207,13590160,11300439,1626251013,1626251013,344106019,363046757,106306335.0,-60114404.0,92719199.0,2.4228052880977917e-06,-1.424e-06
359.8362731933594,4.9893951416015625,4.879608154296875,0.039764154702425,13590161,11300439,1626251013,1626251013,351403370,363046757,106306335.0,-60114404.0,92719199.0,2.7305292097813594e-06,-3.5850000000000004e-06
359.8289489746094,4.991806983947754,4.881965637207031,0.039135441184043884,13590162,11300440,1626251013,1626251013,354071482,369043220,106298645.0,-60098153.0,92743289.0,2.7305292097813594e-06,-3.5850000000000004e-06
359.8270263671875,4.989718914031982,4.879922389984131,0.03897826373577118,13590163,11300441,1626251013,1626251013,359170373,375031645,106290276.0,-60106700.0,92745328.0,2.7305292097813594e-06,-3.5850000000000004e-06
359.8475036621094,4.993891716003418,4.884008884429932,0.04070722684264183,13590164,11300441,1626251013,1626251013,364109412,375031645,106290276.0,-60106700.0,92745328.0,2.7305292097813594e-06,-3.5850000000000004e-06
359.7642517089844,4.9915056228637695,4.881651401519775,0.03363418951630592,13590165,11300442,1626251013,1626251013,369296103,381041243,106293055.0,-60123971.0,92744848.0,1.8249415762613414e-06,-2.83e-06
359.82513427734375,4.988754749298096,4.878979206085205,0.038821082562208176,13590166,11300443,1626251013,1626251013,374088822,387055739,106292663.0,-60129138.0,92756040.0,1.8249415762613414e-06,-2.83e-06
359.8473205566406,4.988427639007568,4.878664970397949,0.04070722684264183,13590167,11300444,1626251013,1626251013,379085748,393132422,106275587.0,-60126160.0,92764403.0,1.8249415762613414e-06,-2.83e-06
359.797607421875,4.993905067443848,4.884008884429932,0.036463405936956406,13590168,11300445,1626251013,1626251013,384106491,398977578,106280768.0,-60132303.0,92752259.0,1.8249415762613414e-06,-2.83e-06
359.8456115722656,4.992767333984375,4.882908821105957,0.040550049394369125,13590169,11300445,1626251013,1626251013,389085009,398977578,106280768.0,-60132303.0,92752259.0,1.8249415762613414e-06,-2.83e-06
359.8473205566406,4.988427639007568,4.878664970397949,0.04070722684264183,13590170,11300447,1626251013,1626251013,395787115,413045680,106280672.0,-60122789.0,92734483.0,-1.0676634101959164e-06,-4.466e-06
359.7974548339844,4.990209102630615,4.880393981933594,0.036463405936956406,13590171,11300447,1626251013,1626251013,399194766,413045680,106280672.0,-60122789.0,92734483.0,-1.0676634101959164e-06,-4.466e-06
359.8122253417969,4.989561557769775,4.879765033721924,0.03772083297371864,13590172,11300448,1626251013,1626251013,405598845,419009357,106260748.0,-60100616.0,92750244.0,-1.0676634101959164e-06,-4.466e-06
359.7716064453125,4.990699768066406,4.880865573883057,0.03426290303468704,13590173,11300448,1626251013,1626251013,409171404,419009357,106260748.0,-60100616.0,92750244.0,-1.0676634101959164e-06,-4.466e-06
359.80670166015625,4.990045547485352,4.880236625671387,0.03724929690361023,13590174,11300449,1626251013,1626251013,414082591,425031117,106250865.0,-60101228.0,92740072.0,-2.6986004328957206e-06,-4.092e-06
359.8105163574219,4.992776393890381,4.882908821105957,0.03756365552544594,13590175,11300449,1626251013,1626251013,419179518,425031117,106250865.0,-60101228.0,92740072.0,-2.6986004328957206e-06,-4.092e-06
359.8511047363281,4.990355014801025,4.880550861358643,0.04102158546447754,13590176,11300450,1626251013,1626251013,425027480,431503587,106252373.0,-60108365.0,92753617.0,-2.6986004328957206e-06,-4.092e-06
359.7809753417969,4.993910312652588,4.884008884429932,0.035048797726631165,13590177,11300450,1626251013,1626251013,429137773,431503587,106252373.0,-60108365.0,92753617.0,-2.6986004328957206e-06,-4.092e-06
359.7826843261719,4.9902143478393555,4.880393981933594,0.03520597517490387,13590178,11300451,1626251013,1626251013,434060670,437006828,106245417.0,-60122637.0,92756989.0,-2.6986004328957206e-06,-4.092e-06
359.84735107421875,4.988909721374512,4.879136562347412,0.04070722684264183,13590179,11300452,1626251013,1626251013,439032077,443020293,106246080.0,-60116224.0,92761933.0,-2.535946246765776e-06,3.586e-06
359.8399353027344,4.988429546356201,4.878664970397949,0.04007851332426071,13590180,11300453,1626251013,1626251013,444081367,449035298,106249196.0,-60126937.0,92772955.0,-2.535946246765776e-06,3.586e-06
359.83807373046875,4.988430023193359,4.878664970397949,0.03992133587598801,13590181,11300454,1626251013,1626251013,449104872,455006483,106267190.0,-60124538.0,92786795.0,-2.535946246765776e-06,3.586e-06
359.77703857421875,4.9879655838012695,4.878193378448486,0.034734439104795456,13590182,11300455,1626251013,1626251013,454139711,461007843,106265950.0,-60132735.0,92794416.0,-2.535946246765776e-06,3.586e-06
359.7846374511719,4.992623805999756,4.88275146484375,0.035363152623176575,13590183,11300455,1626251013,1626251013,459093633,461007843,106265950.0,-60132735.0,92794416.0,1.8952785468315326e-06,2.3090000000000003e-06
359.8233337402344,4.989719867706299,4.879922389984131,0.03866390511393547,13590184,11300456,1626251013,1626251013,464094075,466997215,106278322.0,-60131222.0,92798207.0,1.8952785468315326e-06,2.3090000000000003e-06
359.76617431640625,4.993433475494385,4.883537292480469,0.03379136696457863,13590185,11300457,1626251013,1626251013,469059550,473015596,106270872.0,-60130870.0,92797695.0,1.8952785468315326e-06,2.3090000000000003e-06
359.7864990234375,4.993105411529541,4.883223056793213,0.03552033379673958,13590186,11300458,1626251013,1626251013,474034032,479007388,106261906.0,-60126919.0,92788296.0,1.8952785468315326e-06,2.3090000000000003e-06
359.8031311035156,4.992939472198486,4.883065700531006,0.03693494200706482,13590187,11300458,1626251013,1626251013,479187233,479007388,106261906.0,-60126919.0,92788296.0,1.8952785468315326e-06,2.3090000000000003e-06
359.7939147949219,4.994067668914795,4.884166240692139,0.0361490473151207,13590188,11300459,1626251013,1626251013,484104710,485123049,106248738.0,-60130121.0,92775805.0,9.721067803293512e-07,-1.4990000000000002e-06
359.79376220703125,4.990049362182617,4.880236625671387,0.0361490473151207,13590189,11300460,1626251013,1626251013,489758602,491116645,106239025.0,-60091915.0,92753237.0,9.721067803293512e-07,-1.4990000000000002e-06
359.7735595703125,4.99294900894165,4.883065700531006,0.034420084208250046,13590190,11300462,1626251013,1626251013,494342477,503042447,106233234.0,-60062165.0,92755154.0,9.721067803293512e-07,-1.4990000000000002e-06
359.7696533203125,4.988771915435791,4.878979206085205,0.03410572558641434,13590191,11300462,1626251013,1626251013,499167038,503042447,106233234.0,-60062165.0,92755154.0,9.721067803293512e-07,-1.4990000000000002e-06
359.84918212890625,4.988748550415039,4.878979206085205,0.040864404290914536,13590192,11300463,1626251013,1626251013,504128104,509918226,106210355.0,-60040429.0,92751444.0,-3.071455736190749e-07,3.343e-06
359.84552001953125,4.989874839782715,4.880079746246338,0.040550049394369125,13590193,11300463,1626251013,1626251013,509087426,509918226,106210355.0,-60040429.0,92751444.0,-3.071455736190749e-07,3.343e-06
359.8234558105469,4.993255615234375,4.88338041305542,0.03866390511393547,13590194,11300464,1626251013,1626251013,514106820,517058451,106209239.0,-60019037.0,92745396.0,-3.071455736190749e-07,3.343e-06
359.804931640625,4.991974830627441,4.882122993469238,0.037092119455337524,13590195,11300464,1626251013,1626251013,519129138,517058451,106209239.0,-60019037.0,92745396.0,-3.071455736190749e-07,3.343e-06
359.788330078125,4.993104457855225,4.883223056793213,0.03567751124501228,13590196,11300465,1626251013,1626251013,529608139,527639703,106224037.0,-59998466.0,92743800.0,4.893494938502715e-08,-1.443e-06
359.8288879394531,4.989879131317139,4.880079746246338,0.039135441184043884,13590197,11300466,1626251013,1626251013,531819545,533013571,106221076.0,-60001860.0,92753080.0,4.893494938502715e-08,-1.443e-06
359.8511962890625,4.993569850921631,4.883694648742676,0.04102158546447754,13590198,11300466,1626251013,1626251013,534045830,533013571,106221076.0,-60001860.0,92753080.0,4.893494938502715e-08,-1.443e-06
359.8124084472656,4.993900775909424,4.884008884429932,0.03772083297371864,13590199,11300467,1626251013,1626251013,540767626,541010118,106217152.0,-59971745.0,92754807.0,4.893494938502715e-08,-1.443e-06
359.77899169921875,4.990375518798828,4.880550861358643,0.03489162027835846,13590200,11300468,1626251013,1626251013,544084708,547078668,106256719.0,-59969373.0,92762029.0,2.6821726097948015e-06,-6.730000000000001e-07
359.8381042480469,4.989072799682617,4.879293441772461,0.03992133587598801,13590201,11300468,1626251013,1626251013,549098661,547078668,106256719.0,-59969373.0,92762029.0,2.6821726097948015e-06,-6.730000000000001e-07
359.8160095214844,4.991489410400391,4.881651401519775,0.03803519159555435,13590202,11300469,1626251013,1626251013,554127067,553187918,106259219.0,-59992305.0,92760690.0,2.6821726097948015e-06,-6.730000000000001e-07
359.8105163574219,4.99309778213501,4.883223056793213,0.03756365552544594,13590203,11300470,1626251013,1626251013,559195947,559007974,106263842.0,-59992444.0,92773037.0,2.6821726097948015e-06,-6.730000000000001e-07
359.8326416015625,4.991323947906494,4.881494045257568,0.03944979980587959,13590204,11300471,1626251013,1626251013,564162551,565043906,106284456.0,-60005132.0,92788591.0,-5.6570411836085614e-08,6.900000000000001e-07
359.8271484375,4.993414878845215,4.883537292480469,0.03897826373577118,13590205,11300472,1626251013,1626251013,569122786,571226965,106290521.0,-60000970.0,92785856.0,-5.6570411836085614e-08,6.900000000000001e-07
359.8399963378906,4.990519046783447,4.88070821762085,0.04007851332426071,13590206,11300472,1626251013,1626251013,574871186,571226965,106290521.0,-60000970.0,92785856.0,-5.6570411836085614e-08,6.900000000000001e-07
359.76409912109375,4.988451957702637,4.878664970397949,0.03363418951630592,13590207,11300473,1626251013,1626251013,579067123,579449414,106275008.0,-59983102.0,92783113.0,-5.6570411836085614e-08,6.900000000000001e-07
359.78826904296875,4.991336822509766,4.881494045257568,0.03567751124501228,13590208,11300474,1626251013,1626251013,584588240,586148532,106277241.0,-60004516.0,92781023.0,-3.159377345102376e-07,-3.3300000000000003e-07
359.8325500488281,4.988752841949463,4.878979206085205,0.03944979980587959,13590209,11300476,1626251013,1626251013,589131792,597085749,106265782.0,-60043999.0,92764396.0,-3.159377345102376e-07,-3.3300000000000003e-07
359.7679748535156,4.9919867515563965,4.882122993469238,0.03394854813814163,13590210,11300477,1626251013,1626251013,594118224,603104027,106248397.0,-60059693.0,92758949.0,-3.0502849716881766e-06,5.193e-06
359.8473205566406,4.988266944885254,4.878507614135742,0.04070722684264183,13590211,11300478,1626251013,1626251013,599072252,609089004,106240944.0,-60059631.0,92762651.0,-3.0502849716881766e-06,5.193e-06
359.771728515625,4.993753433227539,4.883852005004883,0.03426290303468704,13590212,11300479,1626251013,1626251013,604082226,615076214,106239588.0,-60058458.0,92769883.0,-3.0502849716881766e-06,5.193e-06
359.849365234375,4.994212627410889,4.8843231201171875,0.040864404290914536,13590213,11300479,1626251013,1626251013,609202248,615076214,106239588.0,-60058458.0,92769883.0,-3.0502849716881766e-06,5.193e-06
359.8436584472656,4.988749980926514,4.878979206085205,0.04039286822080612,13590214,11300479,1626251013,1626251013,614076226,615076214,106239588.0,-60058458.0,92769883.0,-3.0502849716881766e-06,5.193e-06
359.7845458984375,4.991016864776611,4.8811798095703125,0.035363152623176575,13590215,11300480,1626251013,1626251013,619057197,622365129,106235208.0,-60061428.0,92772314.0,-1.7886166183813838e-06,6.022e-06
359.78094482421875,4.993106842041016,4.883223056793213,0.035048797726631165,13590216,11300481,1626251013,1626251013,624107603,627584397,106226945.0,-60042160.0,92780842.0,-1.7886166183813838e-06,6.022e-06
359.84735107421875,4.988909721374512,4.879136562347412,0.04070722684264183,13590217,11300481,1626251013,1626251013,630422545,627584397,106226945.0,-60042160.0,92780842.0,-1.7886166183813838e-06,6.022e-06
359.8066711425781,4.989563465118408,4.879765033721924,0.03724929690361023,13590218,11300481,1626251013,1626251013,634048671,627584397,106226945.0,-60042160.0,92780842.0,-1.7886166183813838e-06,6.022e-06
359.7808532714844,4.990857124328613,4.8810224533081055,0.035048797726631165,13590219,11300483,1626251013,1626251013,639080466,640989729,106234608.0,-60027614.0,92785414.0,-1.7886166183813838e-06,6.022e-06
359.7957458496094,4.99374532699585,4.883852005004883,0.0363062247633934,13590220,11300483,1626251013,1626251013,644090716,640989729,106234608.0,-60027614.0,92785414.0,2.8492227169727987e-06,1.3660000000000001e-06
359.84564208984375,4.99373197555542,4.883852005004883,0.040550049394369125,13590221,11300485,1626251013,1626251013,649192707,655052282,106244814.0,-60038350.0,92805980.0,2.8492227169727987e-06,1.3660000000000001e-06
359.78631591796875,4.988766193389893,4.878979206085205,0.03552033379673958,13590222,11300486,1626251013,1626251013,654098311,661058550,106238876.0,-60020621.0,92810991.0,2.8492227169727987e-06,1.3660000000000001e-06
359.83258056640625,4.989556312561035,4.879765033721924,0.03944979980587959,13590223,11300486,1626251013,1626251013,659108305,661058550,106238876.0,-60020621.0,92810991.0,-9.885344049860383e-07,-7.186e-06
359.8363037109375,4.990520000457764,4.88070821762085,0.039764154702425,13590224,11300487,1626251013,1626251013,664082026,671691393,106239824.0,-60010718.0,92822904.0,-9.885344049860383e-07,-7.186e-06
359.7992858886719,4.989243984222412,4.879450798034668,0.03662058338522911,13590225,11300488,1626251013,1626251013,673693558,677030082,106240627.0,-60023648.0,92830138.0,-9.885344049860383e-07,-7.186e-06
359.76806640625,4.994076251983643,4.884166240692139,0.03394854813814163,13590226,11300488,1626251013,1626251013,675923962,677030082,106240627.0,-60023648.0,92830138.0,-9.885344049860383e-07,-7.186e-06
359.77154541015625,4.989574432373047,4.879765033721924,0.03426290303468704,13590227,11300489,1626251013,1626251013,679123449,684035502,106249846.0,-60021011.0,92833137.0,2.203811692454018e-07,-8.854e-06
359.79754638671875,4.992298126220703,4.882437229156494,0.036463405936956406,13590228,11300490,1626251013,1626251013,684090434,691686518,106260532.0,-60031452.0,92839391.0,2.203811692454018e-07,-8.854e-06
359.7957458496094,4.993585109710693,4.883694648742676,0.0363062247633934,13590229,11300490,1626251013,1626251013,690348950,691686518,106260532.0,-60031452.0,92839391.0,2.203811692454018e-07,-8.854e-06
359.7791442871094,4.993751049041748,4.883852005004883,0.03489162027835846,13590230,11300491,1626251013,1626251013,694123639,699935727,106256208.0,-60037873.0,92832416.0,2.203811692454018e-07,-8.854e-06
359.8013000488281,4.993422031402588,4.883537292480469,0.036777760833501816,13590231,11300492,1626251013,1626251013,699698508,705150977,106247477.0,-60029054.0,92863290.0,8.973737608664765e-07,5.444000000000001e-06
359.7975158691406,4.991173267364502,4.8813371658325195,0.036463405936956406,13590232,11300492,1626251013,1626251013,704093627,705150977,106247477.0,-60029054.0,92863290.0,8.973737608664765e-07,5.444000000000001e-06
359.8253173828125,4.993415355682373,4.883537292480469,0.038821082562208176,13590233,11300493,1626251013,1626251013,709034166,712263890,106253956.0,-60046427.0,92878162.0,8.973737608664765e-07,5.444000000000001e-06
359.82147216796875,4.989720344543457,4.879922389984131,0.038506727665662766,13590234,11300493,1626251013,1626251013,714082337,712263890,106253956.0,-60046427.0,92878162.0,8.973737608664765e-07,5.444000000000001e-06
359.84375,4.992125034332275,4.882279872894287,0.04039286822080612,13590235,11300495,1626251013,1626251013,719101146,723012594,106254998.0,-60081454.0,92908369.0,8.973737608664765e-07,5.444000000000001e-06
359.8419494628906,4.993250846862793,4.88338041305542,0.04023569077253342,13590236,11300495,1626251013,1626251013,724056850,723012594,106254998.0,-60081454.0,92908369.0,1.2578504586213746e-06,-8.750000000000001e-07
359.775390625,4.992948532104492,4.883065700531006,0.03457726165652275,13590237,11300496,1626251013,1626251013,729314745,729072793,106257819.0,-60076750.0,92894530.0,1.2578504586213746e-06,-8.750000000000001e-07
359.8363342285156,4.9911627769470215,4.8813371658325195,0.039764154702425,13590238,11300497,1626251013,1626251013,734315558,737022969,106255574.0,-60090824.0,92901702.0,1.2578504586213746e-06,-8.750000000000001e-07
359.76806640625,4.9943976402282715,4.8844804763793945,0.03394854813814163,13590239,11300498,1626251013,1626251013,739107712,743223203,106243414.0,-60092766.0,92899684.0,1.2578504586213746e-06,-8.750000000000001e-07
359.7808532714844,4.990696430206299,4.880865573883057,0.035048797726631165,13590240,11300498,1626251013,1626251013,745138824,743223203,106243414.0,-60092766.0,92899684.0,-1.1072279128040867e-06,-1.9040000000000001e-06
359.8177185058594,4.988274574279785,4.878507614135742,0.03819236904382706,13590241,11300499,1626251013,1626251013,749717746,749263917,106255182.0,-60090436.0,92894796.0,-1.1072279128040867e-06,-1.9040000000000001e-06
359.79571533203125,4.9922990798950195,4.882437229156494,0.0363062247633934,13590242,11300500,1626251013,1626251013,754980627,757022975,106249623.0,-60090593.0,92897005.0,-1.1072279128040867e-06,-1.9040000000000001e-06
359.7808837890625,4.991339206695557,4.881494045257568,0.035048797726631165,13590243,11300501,1626251013,1626251013,759076601,763446320,106240097.0,-60078795.0,92885637.0,-1.1072279128040867e-06,-1.9040000000000001e-06
359.8271179199219,4.992290019989014,4.882437229156494,0.03897826373577118,13590244,11300502,1626251013,1626251013,764074909,769053176,106211262.0,-60088192.0,92861103.0,-5.4857004549469e-06,1.215e-06
359.77337646484375,4.988931179046631,4.879136562347412,0.034420084208250046,13590245,11300503,1626251013,1626251013,769113029,777023105,106192130.0,-60082640.0,92850942.0,-5.4857004549469e-06,1.215e-06
359.8475036621094,4.993570804595947,4.883694648742676,0.04070722684264183,13590246,11300504,1626251013,1626251013,774156569,783109840,106194520.0,-60072005.0,92818659.0,-5.4857004549469e-06,1.215e-06
